coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,number_of_loss_order,average_profit,average_loss,profit_amounts,loss_amounts,avarage_pnl_per_month
sol,681,11,20,20,9,3,6,34.2,-15.2,"""[4.64, 80.32, 17.62]""","""[-18.06, -15.45, -18.67, -18.72, -9.45, -10.63]""",0.5
sol,681,0,20,21,9,3,6,32.1,-15.9,"""[0.68, 78.06, 17.62]""","""[-18.06, -15.84, -20.78, -19.35, -10.92, -10.63]""",0.0
sol,681,-15,20,22,9,2,7,43.2,-14.5,"""[68.82, 17.62]""","""[-0.66, -18.2, -16.1, -21.2, -21.13, -13.05, -11.38]""",-0.7
sol,681,-32,20,23,9,2,7,41.0,-16.4,"""[65.1, 16.91]""","""[-4.27, -21.44, -16.71, -21.37, -21.51, -13.7, -15.66]""",-1.4
sol,681,-47,20,24,9,2,7,39.8,-18.2,"""[65.1, 14.57]""","""[-5.71, -23.63, -16.9, -26.07, -23.65, -15.71, -15.66]""",-2.1
sol,681,197,21,6,60,19,41,22.3,-5.5,"""[46.63, 9.25, 9.48, 4.88, 2.56, 3.58, 7.23, 2.42, 3.55, 119.3, 3.95, 2.62, 9.45, 6.36, 26.86, 2.01, 13.89, 147.5, 1.71]""","""[-2.62, -6.75, -12.49, -6.48, -4.62, -7.4, -15.48, -8.82, -11.38, -7.06, -1.18, -4.35, -6.84, -5.31, -4.43, -3.43, -7.93, -5.68, -2.73, -2.29, -10.26, -4.45, -3.65, -6.68, -5.56, -3.88, -5.32, -5.61, -4.25, -6.23, -5.79, -0.35, -0.04, -1.32, -5.46, -4.79, -9.4, -8.79, -0.62, -0.38, -5.27]""",8.7
sol,681,214,21,7,46,13,33,31.5,-5.9,"""[45.64, 5.91, 7.15, 1.53, 3.13, 5.79, 109.9, 0.84, 9.19, 55.94, 12.05, 142.26, 9.81]""","""[-6.98, -8.43, -6.48, -6.34, -7.86, -18.68, -14.22, -9.25, -2.99, -6.75, -0.4, -5.27, -7.93, -3.39, -1.01, -4.19, -4.57, -5.83, -6.03, -0.97, -1.77, -8.04, -5.01, -1.57, -6.98, -2.41, -3.35, -0.06, -6.38, -9.4, -10.05, -3.31, -9.09]""",9.4
sol,681,194,21,8,40,12,28,32.5,-7.0,"""[41.64, 3.0, 4.14, 0.56, 1.92, 124.63, 1.46, 7.74, 52.58, 10.27, 135.04, 7.56]""","""[-11.62, -10.53, -10.59, -11.41, -15.01, -4.73, -4.62, -7.12, -3.96, -6.76, -8.94, -4.5, -1.01, -8.0, -4.57, -9.35, -7.08, -4.81, -7.1, -4.55, -7.71, -2.41, -4.07, -0.93, -9.44, -10.05, -3.87, -11.26]""",8.6
sol,681,151,21,9,34,9,25,38.4,-7.8,"""[37.82, 3.57, 104.32, 0.15, 7.74, 48.86, 9.95, 128.08, 4.88]""","""[-14.54, -13.49, -10.79, -11.93, -17.73, -2.86, -8.19, -1.45, -6.19, -3.33, -0.61, -9.21, -8.72, -7.14, -8.46, -4.86, -10.24, -10.12, -7.14, -6.05, -2.41, -5.08, -1.55, -11.73, -10.05]""",6.7
sol,681,48,21,10,25,5,20,40.1,-7.6,"""[33.92, 108.02, 7.23, 42.2, 9.25]""","""[-15.3, -16.28, -13.03, -20.9, -6.05, -9.58, -3.98, -2.48, -2.57, -10.14, -1.95, -7.14, -7.37, -2.27, -2.62, -8.13, -2.41, -6.76, -2.49, -10.91]""",2.1
sol,681,40,21,11,21,5,16,38.7,-9.6,"""[32.28, 104.23, 10.41, 40.4, 6.15]""","""[-20.42, -14.77, -22.81, -9.16, -10.13, -6.2, -3.84, -4.49, -6.29, -9.13, -9.12, -7.5, -9.77, -2.69, -4.37, -12.16]""",1.8
sol,681,46,21,12,18,6,12,30.8,-11.5,"""[27.27, 1.7, 104.23, 7.72, 38.29, 5.4]""","""[-21.61, -24.22, -14.8, -12.65, -7.29, -6.29, -10.09, -11.63, -8.74, -3.64, -4.7, -12.16]""",2.1
sol,681,53,21,13,16,5,11,34.4,-10.8,"""[25.05, 103.96, 2.94, 35.88, 3.99]""","""[-23.96, -17.25, -14.93, -0.82, -8.95, -7.43, -11.33, -8.74, -3.64, -6.05, -15.52]""",2.3
sol,681,62,21,14,13,4,9,39.2,-10.5,"""[22.41, 98.39, 1.67, 34.3]""","""[-19.4, -1.72, -9.42, -11.48, -14.91, -9.54, -5.01, -7.52, -15.52]""",2.7
sol,681,39,21,15,12,4,8,34.3,-12.2,"""[15.25, 91.63, 0.88, 29.3]""","""[-10.85, -9.99, -11.48, -16.06, -11.8, -6.41, -15.7, -15.52]""",1.7
sol,681,38,21,16,11,3,8,42.9,-11.3,"""[14.36, 84.96, 29.3]""","""[-11.94, -9.99, -15.6, -12.4, -2.09, -6.77, -15.7, -15.98]""",1.7
sol,681,56,21,17,9,3,6,41.6,-11.3,"""[11.87, 84.96, 27.87]""","""[-14.46, -11.84, -15.6, -15.54, -3.29, -7.21]""",2.5
sol,681,43,21,18,9,3,6,40.1,-12.9,"""[8.85, 84.96, 26.62]""","""[-15.3, -12.54, -17.67, -16.77, -6.01, -8.84]""",1.9
sol,681,20,21,19,9,3,6,35.2,-14.3,"""[5.2, 82.92, 17.62]""","""[-16.08, -13.46, -17.67, -18.72, -9.45, -10.16]""",0.9
sol,681,14,21,20,9,3,6,34.2,-14.8,"""[4.64, 80.32, 17.62]""","""[-16.08, -15.45, -18.67, -18.72, -9.45, -10.16]""",0.6
sol,681,-1,21,21,9,3,6,31.9,-16.2,"""[0.68, 78.06, 16.91]""","""[-18.06, -15.84, -20.78, -20.0, -11.79, -10.63]""",-0.1
sol,681,-22,21,22,9,2,7,39.8,-14.6,"""[65.1, 14.57]""","""[-0.66, -18.7, -16.1, -21.2, -21.43, -12.66, -11.38]""",-1.0
sol,681,-39,21,23,9,2,7,39.8,-17.1,"""[65.1, 14.57]""","""[-4.27, -21.44, -16.71, -24.92, -23.4, -14.08, -14.83]""",-1.8
sol,681,-50,21,24,9,2,7,39.8,-18.7,"""[65.1, 14.57]""","""[-5.71, -23.63, -16.97, -26.07, -25.12, -17.45, -15.66]""",-2.2
sol,681,137,22,6,62,21,41,17.4,-5.6,"""[46.63, 9.25, 1.12, 9.48, 4.88, 1.7, 1.51, 7.23, 2.42, 3.55, 115.56, 3.03, 2.62, 9.45, 6.36, 26.86, 2.01, 13.89, 69.16, 27.84, 1.71]""","""[-2.62, -6.75, -12.49, -3.3, -10.86, -5.37, -7.4, -15.48, -8.82, -11.38, -4.67, -4.35, -5.89, -4.43, -3.43, -6.54, -5.68, -2.73, -3.28, -10.26, -4.45, -3.65, -6.55, -5.98, -5.56, -3.88, -5.32, -5.61, -4.25, -6.23, -5.79, -0.35, -0.04, -1.32, -5.46, -4.53, -9.4, -8.79, -0.62, -0.38, -5.23]""",6.0
sol,681,228,22,7,46,12,34,34.4,-5.4,"""[45.64, 4.56, 7.15, 1.53, 0.08, 5.79, 138.28, 9.19, 38.66, 12.05, 142.26, 7.56]""","""[-6.98, -8.43, -6.48, -6.34, -7.69, -14.22, -8.96, -2.99, -6.75, -0.89, -7.21, -5.27, -7.93, -1.58, -1.01, -4.12, -4.57, -5.83, -6.03, -0.97, -1.77, -8.04, -5.01, -2.9, -6.98, -2.41, -1.03, -3.35, -0.06, -6.38, -9.4, -10.05, -3.31, -9.09]""",10.1
sol,681,211,22,8,39,12,27,32.7,-6.7,"""[41.64, 3.0, 4.14, 0.56, 1.92, 124.63, 1.46, 7.74, 52.58, 10.27, 136.67, 7.56]""","""[-10.94, -10.53, -10.59, -11.41, -10.87, -3.77, -5.49, -6.75, -3.96, -7.08, -8.94, -4.5, -1.01, -8.0, -4.57, -9.35, -6.81, -4.81, -7.1, -4.86, -7.71, -2.41, -4.76, -0.93, -9.76, -10.05, -3.87]""",9.3
sol,681,163,22,9,33,9,24,38.5,-7.6,"""[37.82, 3.57, 105.58, 0.15, 7.74, 48.86, 9.95, 128.08, 4.88]""","""[-13.9, -14.27, -11.99, -11.41, -17.73, -3.3, -8.19, -1.45, -6.33, -3.33, -0.61, -9.21, -8.72, -2.12, -8.46, -4.86, -10.24, -10.12, -7.14, -7.05, -2.41, -6.76, -1.55, -11.73]""",7.2
sol,681,57,22,10,24,5,19,41.1,-7.8,"""[33.92, 108.02, 12.08, 42.2, 9.25]""","""[-15.3, -16.28, -13.61, -17.73, -6.05, -9.01, -3.98, -2.48, -2.57, -10.14, -1.95, -7.14, -7.37, -2.27, -8.65, -2.41, -7.41, -2.49, -11.14]""",2.5
sol,681,37,22,11,21,5,16,38.8,-9.8,"""[32.28, 104.23, 9.04, 40.4, 8.22]""","""[-20.42, -15.11, -22.81, -10.19, -10.26, -6.2, -3.84, -4.49, -6.29, -9.13, -9.12, -8.74, -10.45, -2.69, -4.37, -12.16]""",1.7
sol,681,44,22,12,18,6,12,30.7,-11.7,"""[27.27, 1.7, 104.23, 6.76, 38.29, 6.15]""","""[-23.03, -24.22, -14.8, -12.65, -7.29, -6.29, -9.13, -10.25, -8.74, -3.64, -4.7, -15.52]""",1.9
sol,681,45,22,13,16,5,11,33.8,-11.2,"""[25.05, 101.43, 1.67, 35.88, 4.88]""","""[-23.68, -17.87, -15.66, -3.87, -8.95, -7.43, -10.89, -9.54, -3.64, -6.29, -15.52]""",2.0
sol,681,28,22,14,14,4,10,38.7,-12.6,"""[21.63, 97.16, 1.67, 34.3]""","""[-25.91, -23.06, -1.72, -10.31, -11.48, -14.91, -10.88, -5.01, -7.52, -15.52]""",1.3
sol,681,41,22,15,12,3,9,46.9,-11.0,"""[19.63, 91.63, 29.3]""","""[-10.85, -9.99, -11.48, -16.06, -11.8, -1.03, -6.41, -15.7, -15.52]""",1.8
sol,681,17,22,16,12,3,9,42.9,-12.3,"""[14.36, 84.96, 29.3]""","""[-12.76, -11.84, -15.6, -16.77, -13.06, -2.09, -6.77, -15.84, -15.98]""",0.8
sol,681,54,22,17,9,3,6,41.6,-11.7,"""[11.87, 84.96, 27.87]""","""[-14.46, -12.54, -15.6, -16.77, -3.57, -7.45]""",2.4
sol,681,43,22,18,9,3,6,39.7,-12.6,"""[10.09, 84.96, 24.1]""","""[-11.64, -14.55, -17.67, -16.77, -6.01, -8.84]""",1.9
sol,681,20,22,19,9,3,6,36.2,-14.6,"""[7.99, 82.92, 17.62]""","""[-16.08, -15.45, -17.67, -18.72, -9.45, -10.16]""",0.9
sol,681,10,22,20,9,3,6,33.4,-14.9,"""[4.64, 78.06, 17.62]""","""[-16.08, -15.45, -18.67, -19.37, -9.45, -10.63]""",0.5
sol,681,-5,22,21,9,3,6,31.6,-16.8,"""[0.68, 77.32, 16.91]""","""[-20.82, -15.84, -20.78, -20.3, -11.88, -11.05]""",-0.3
sol,681,-27,22,22,9,2,7,39.8,-15.2,"""[65.1, 14.57]""","""[-0.28, -20.82, -16.1, -21.2, -23.44, -13.05, -11.85]""",-1.2
sol,681,-42,22,23,9,2,7,39.8,-17.4,"""[65.1, 14.57]""","""[-4.27, -21.24, -17.5, -24.92, -24.87, -14.29, -14.83]""",-1.9
sol,681,-52,22,24,9,2,7,39.8,-18.9,"""[65.1, 14.57]""","""[-5.71, -23.93, -17.93, -26.07, -25.82, -17.45, -15.66]""",-2.3
sol,681,127,23,6,63,22,41,16.7,-5.9,"""[46.63, 9.25, 1.12, 9.48, 4.88, 1.7, 1.51, 7.23, 2.17, 3.55, 115.56, 3.95, 2.62, 9.45, 0.65, 6.36, 26.86, 2.01, 13.89, 69.16, 27.84, 1.71]""","""[-4.33, -6.75, -12.49, -3.3, -10.86, -5.37, -7.4, -15.23, -8.82, -11.38, -4.5, -4.35, -5.89, -4.43, -8.66, -3.43, -6.48, -5.68, -2.73, -3.28, -10.26, -4.45, -4.36, -6.55, -5.85, -5.56, -3.88, -6.31, -6.45, -4.25, -3.88, -5.79, -0.35, -2.79, -5.46, -4.53, -9.4, -8.79, -0.62, -0.38, -5.23]""",5.6
sol,681,227,23,7,46,11,35,37.7,-5.3,"""[45.64, 4.56, 7.15, 1.53, 5.79, 138.28, 9.19, 38.66, 12.05, 142.26, 9.81]""","""[-8.46, -8.43, -6.88, -6.34, -7.69, -13.39, -8.96, -2.99, -4.58, -0.89, -7.21, -1.54, -5.97, -7.93, -1.58, -1.01, -4.12, -4.57, -5.83, -6.81, -0.97, -1.77, -8.04, -5.01, -4.55, -6.81, -2.41, -1.03, -3.35, -0.06, -5.99, -9.4, -10.05, -3.31, -9.05]""",10.0
sol,681,209,23,8,39,12,27,32.8,-6.8,"""[41.64, 1.16, 4.14, 0.56, 1.92, 128.0, 1.46, 7.74, 52.58, 10.27, 136.67, 7.56]""","""[-10.94, -10.53, -9.46, -11.41, -13.55, -3.77, -5.49, -6.75, -3.96, -7.08, -8.94, -4.5, -1.01, -8.0, -4.57, -9.35, -8.72, -4.81, -6.63, -5.64, -7.71, -2.41, -4.76, -0.93, -9.44, -10.05, -3.87]""",9.2
sol,681,165,23,9,33,9,24,38.5,-7.5,"""[37.82, 3.57, 105.58, 0.15, 7.74, 48.86, 11.46, 126.98, 4.15]""","""[-14.54, -15.08, -10.59, -11.41, -15.45, -4.48, -8.19, -0.59, -6.19, -3.12, -0.61, -9.57, -8.72, -2.12, -8.46, -4.86, -10.24, -10.12, -7.14, -7.62, -2.41, -6.13, -1.55, -11.73]""",7.3
sol,681,68,23,10,22,5,17,40.8,-8.0,"""[33.92, 107.29, 12.08, 42.2, 8.49]""","""[-15.55, -16.77, -13.61, -17.73, -6.05, -9.01, -3.98, -2.48, -2.57, -1.95, -7.14, -7.37, -3.57, -9.45, -2.69, -3.76, -12.16]""",3.0
sol,681,30,23,11,21,5,16,38.4,-10.1,"""[31.13, 104.23, 9.04, 40.4, 7.32]""","""[-21.36, -15.11, -22.81, -10.19, -10.42, -6.49, -3.84, -4.49, -6.29, -9.13, -9.12, -8.74, -13.34, -3.64, -4.37, -12.16]""",1.3
sol,681,36,23,12,18,6,12,30.0,-11.9,"""[27.27, 1.7, 104.23, 3.26, 38.05, 5.4]""","""[-23.03, -24.22, -14.8, -12.81, -7.29, -6.29, -9.13, -11.63, -9.54, -3.64, -5.41, -15.52]""",1.6
sol,681,41,23,13,16,5,11,33.6,-11.5,"""[25.05, 101.43, 1.67, 35.88, 4.19]""","""[-24.99, -17.87, -15.66, -3.87, -8.95, -7.43, -10.89, -9.54, -4.29, -7.22, -15.52]""",1.8
sol,681,57,23,14,13,4,9,39.2,-11.0,"""[22.41, 98.39, 1.67, 34.3]""","""[-23.06, -1.72, -9.27, -11.48, -14.91, -10.88, -5.01, -7.52, -15.52]""",2.5
sol,681,31,23,15,12,3,9,43.2,-10.9,"""[15.25, 84.96, 29.3]""","""[-10.85, -9.99, -11.48, -16.06, -11.8, -0.19, -6.77, -15.7, -15.52]""",1.4
sol,681,32,23,16,11,3,8,43.0,-12.1,"""[14.86, 84.96, 29.3]""","""[-12.76, -10.4, -15.6, -16.77, -15.2, -2.63, -7.21, -15.98]""",1.4
sol,681,52,23,17,9,3,6,41.2,-11.8,"""[11.0, 84.96, 27.53]""","""[-14.46, -12.54, -15.6, -16.77, -3.29, -8.41]""",2.3
sol,681,41,23,18,9,3,6,39.5,-12.9,"""[8.85, 82.92, 26.62]""","""[-11.64, -14.55, -17.67, -17.19, -6.01, -10.16]""",1.8
sol,681,14,23,19,9,3,6,34.4,-14.8,"""[5.2, 80.32, 17.62]""","""[-16.08, -15.45, -18.67, -18.72, -9.45, -10.63]""",0.6
sol,681,8,23,20,9,3,6,33.4,-15.3,"""[4.64, 78.06, 17.62]""","""[-16.08, -15.45, -20.78, -19.37, -9.77, -10.63]""",0.4
sol,681,-16,23,21,9,3,6,28.8,-17.1,"""[0.68, 68.82, 16.91]""","""[-18.7, -15.84, -20.78, -21.43, -11.79, -14.32]""",-0.7
sol,681,-29,23,22,9,2,7,39.8,-15.6,"""[65.1, 14.57]""","""[-0.66, -20.82, -16.1, -21.2, -23.61, -12.66, -14.32]""",-1.3
sol,681,-44,23,23,9,2,7,39.8,-17.8,"""[65.1, 14.57]""","""[-4.27, -21.24, -17.5, -26.07, -24.87, -15.9, -14.83]""",-2.0
sol,681,-54,23,24,9,2,7,39.8,-19.1,"""[65.1, 14.57]""","""[-6.74, -24.41, -17.68, -26.07, -25.82, -17.45, -15.66]""",-2.4
sol,681,122,24,6,63,22,41,16.8,-6.0,"""[46.63, 9.25, 9.48, 4.88, 1.7, 1.51, 7.23, 2.17, 3.55, 115.56, 3.03, 2.62, 9.45, 0.65, 6.19, 26.37, 2.01, 13.89, 70.18, 27.84, 1.71, 3.14]""","""[-4.33, -7.06, -12.29, -3.3, -10.86, -5.37, -7.4, -17.44, -8.82, -11.38, -4.5, -1.18, -4.35, -4.82, -3.74, -8.66, -3.43, -6.48, -13.0, -5.68, -2.73, -3.28, -8.66, -4.45, -4.36, -5.85, -5.56, -3.88, -6.31, -6.45, -4.25, -3.88, -5.79, -0.35, -2.79, -5.46, -4.53, -9.4, -8.79, -0.15, -5.23]""",5.4
sol,681,221,24,7,46,11,35,37.2,-5.4,"""[43.77, 4.56, 6.41, 1.09, 5.47, 138.28, 9.19, 38.66, 12.05, 142.26, 7.56]""","""[-8.46, -8.43, -6.88, -6.73, -7.69, -13.39, -8.96, -2.99, -4.44, -0.89, -6.93, -1.54, -5.97, -7.93, -1.58, -1.01, -4.94, -4.57, -5.83, -6.81, -0.97, -1.77, -8.04, -5.01, -4.55, -6.81, -2.41, -1.03, -3.35, -0.06, -5.99, -9.4, -10.05, -3.31, -9.05]""",9.8
sol,681,204,24,8,39,12,27,32.2,-6.7,"""[38.68, 1.16, 4.14, 0.56, 1.92, 124.63, 1.46, 7.74, 52.58, 10.27, 136.67, 6.81]""","""[-10.94, -10.78, -9.28, -8.53, -13.55, -5.17, -5.49, -6.75, -3.96, -7.08, -8.94, -3.82, -1.01, -8.0, -4.57, -9.35, -8.45, -4.81, -6.63, -5.64, -7.71, -2.41, -4.76, -0.93, -9.44, -10.05, -3.87]""",9.0
sol,681,154,24,9,34,8,26,43.6,-7.5,"""[36.12, 7.71, 105.58, 7.74, 48.86, 11.46, 126.98, 4.15]""","""[-12.43, -16.6, -11.65, -11.41, -15.01, -4.48, -8.19, -0.59, -9.33, -3.12, -0.61, -9.21, -8.01, -2.12, -8.72, -5.92, -10.24, -10.12, -7.88, -0.35, -7.62, -8.31, -2.41, -6.13, -1.55, -11.73]""",6.8
sol,681,58,24,10,22,5,17,40.5,-8.4,"""[32.28, 107.29, 12.08, 42.2, 8.49]""","""[-15.55, -17.58, -14.77, -17.73, -6.05, -9.58, -3.98, -2.48, -2.57, -1.95, -7.14, -7.37, -8.74, -9.34, -2.69, -3.76, -12.16]""",2.6
sol,681,19,24,11,21,5,16,38.0,-10.7,"""[28.59, 104.23, 9.04, 40.4, 7.59]""","""[-17.22, -23.03, -20.9, -10.19, -11.69, -7.65, -5.87, -4.49, -6.29, -9.13, -8.35, -8.74, -13.34, -3.64, -4.37, -15.52]""",0.9
sol,681,23,24,12,19,6,13,30.3,-12.2,"""[27.27, 3.46, 104.23, 3.26, 38.29, 5.4]""","""[-24.99, -23.68, -14.8, -13.37, -7.29, -6.29, -9.13, -11.63, -9.54, -13.48, -3.64, -5.41, -15.52]""",1.0
sol,681,69,24,13,14,6,8,24.9,-10.0,"""[5.94, 0.34, 101.43, 1.67, 35.88, 4.19]""","""[-17.25, -8.06, -7.43, -10.89, -9.54, -4.29, -7.22, -15.52]""",3.0
sol,681,36,24,14,13,4,9,34.1,-11.1,"""[2.94, 98.39, 1.67, 33.21]""","""[-23.06, -1.72, -9.99, -11.48, -14.91, -11.19, -4.47, -7.7, -15.52]""",1.6
sol,681,27,24,15,12,3,9,43.2,-11.3,"""[15.25, 84.96, 29.3]""","""[-10.85, -10.11, -11.48, -16.06, -12.4, -2.09, -7.21, -15.7, -16.21]""",1.2
sol,681,29,24,16,11,3,8,43.0,-12.5,"""[14.86, 84.96, 29.3]""","""[-11.94, -12.54, -15.6, -16.77, -15.2, -3.29, -7.3, -17.13]""",1.3
sol,681,51,24,17,9,3,6,41.4,-12.0,"""[10.65, 84.96, 28.62]""","""[-14.46, -12.54, -15.6, -16.77, -4.52, -8.41]""",2.3
sol,681,34,24,18,9,3,6,39.3,-13.9,"""[8.33, 82.92, 26.62]""","""[-16.2, -14.55, -17.67, -17.19, -7.59, -10.16]""",1.5
sol,681,14,24,19,9,3,6,34.4,-14.8,"""[5.2, 80.32, 17.62]""","""[-16.08, -15.45, -18.67, -18.72, -9.45, -10.63]""",0.6
sol,681,2,24,20,9,3,6,32.4,-15.8,"""[1.44, 78.06, 17.62]""","""[-16.08, -15.45, -20.78, -20.0, -11.53, -10.96]""",0.1
sol,681,-15,24,21,9,3,6,29.0,-17.1,"""[0.68, 68.82, 17.62]""","""[-18.7, -15.84, -20.78, -21.43, -11.79, -14.32]""",-0.7
sol,681,-31,24,22,9,2,7,41.0,-16.2,"""[65.1, 16.91]""","""[-2.0, -20.82, -16.1, -21.2, -24.87, -13.91, -14.32]""",-1.4
sol,681,-46,24,23,9,2,7,39.8,-18.0,"""[65.1, 14.57]""","""[-5.38, -21.24, -17.5, -26.07, -25.12, -16.06, -14.32]""",-2.0
sol,681,-64,24,24,9,2,7,34.7,-19.1,"""[54.75, 14.57]""","""[-7.29, -24.41, -17.75, -26.07, -27.05, -15.38, -15.81]""",-2.8
